id,customer_gender,customer_age,season,category,product,actual_price,discount_applied,customer_sentiments,previous_sales,Previous_sales
389,Female,26,Winter,Electronics,Tablet,1193.19,9,Negative,0,33
390,Male,34,Autumn,Electronics,Smartphone,529.73,13,Positive,0,38
391,Female,37,Spring,Sports,Yoga Mat,139.83,5,Positive,0,13
392,Male,39,Spring,Home,Blender,217.97,34,Neutral,0,11
393,Male,41,Winter,Clothing,Jacket,37.86,41,Positive,0,23
394,Male,45,Autumn,Electronics,Smartwatch,893.62,12,Neutral,0,21
395,Male,34,Summer,Sports,Running Shoes,62.18,0,Negative,0,11
396,Male,40,Winter,Clothing,T-Shirt,89.39,28,Negative,0,17
397,Male,38,Autumn,Electronics,Headphones,300.33,6,Negative,0,37
398,Male,22,Summer,Home,Microwave,234.82,41,Negative,0,12
399,Female,34,Summer,Clothing,Sweater,52.37,35,Negative,0,20
400,Male,35,Summer,Electronics,Smartwatch,64.51,25,Neutral,0,22
401,Female,46,Summer,Home,Vacuum Cleaner,146.53,17,Positive,0,15
402,Male,36,Winter,Electronics,Laptop,545.72,8,Negative,0,24
403,Male,29,Summer,Clothing,Sneakers,141.31,20,Positive,0,15
404,Female,37,Spring,Home,Vacuum Cleaner,38.8,18,Positive,0,16
405,Female,50,Autumn,Clothing,T-Shirt,125.53,12,Negative,0,18
406,Male,32,Summer,Electronics,Tablet,1119.19,8,Negative,0,34
407,Male,52,Spring,Sports,Water Bottle,119.55,28,Positive,0,20
408,Male,47,Winter,Clothing,Sneakers,87.94,3,Negative,0,16
409,Female,38,Autumn,Electronics,Laptop,713.62,14,Negative,0,25
410,Female,35,Autumn,Sports,Yoga Mat,194.06,41,Neutral,0,14
411,Female,28,Autumn,Clothing,Sneakers,108.76,46,Positive,0,17
412,Male,62,Summer,Home,Lamp,297.36,20,Negative,0,19
413,Female,29,Winter,Home,Microwave,287.49,47,Negative,0,13
414,Female,53,Winter,Clothing,Jeans,120.26,17,Positive,0,18
415,Male,29,Summer,Electronics,Smartphone,402.04,21,Negative,0,39
416,Male,18,Winter,Home,Lamp,86.94,11,Negative,0,20
417,Male,22,Summer,Clothing,T-Shirt,27.99,13,Negative,0,19
418,Female,34,Summer,Home,Vacuum Cleaner,298.83,29,Neutral,0,17
419,Female,53,Autumn,Sports,Tennis Racket,130.38,10,Positive,0,16
420,Male,46,Summer,Electronics,Smartwatch,244.07,22,Negative,0,23
421,Female,34,Spring,Home,Microwave,44.19,35,Negative,0,14
422,Female,21,Winter,Sports,Dumbbells,63.23,31,Positive,0,12
423,Male,36,Summer,Electronics,Smartphone,500.81,12,Neutral,0,40
424,Female,38,Autumn,Sports,Water Bottle,133.12,62,Neutral,0,21
425,Male,27,Summer,Home,Coffee Maker,53.33,17,Neutral,0,13
426,Male,27,Autumn,Clothing,Jacket,86.97,17,Neutral,0,24
427,Female,27,Summer,Electronics,Tablet,474.29,43,Negative,0,35
428,Female,52,Autumn,Clothing,Jacket,122.06,16,Positive,0,25
429,Male,25,Summer,Clothing,Sweater,32.15,32,Negative,0,21
430,Female,28,Summer,Home,Blender,228,34,Neutral,0,12
431,Male,37,Autumn,Clothing,Sweater,135.06,2,Positive,0,22
432,Female,53,Winter,Sports,Dumbbells,194.39,52,Negative,0,13
433,Male,27,Winter,Clothing,Sweater,84.75,19,Neutral,0,23
434,Male,38,Winter,Clothing,Sneakers,99.03,30,Negative,0,18
435,Male,42,Spring,Electronics,Laptop,1033.14,20,Negative,0,26
436,Male,32,Autumn,Electronics,Smartwatch,415.85,13,Negative,0,24
437,Male,18,Summer,Electronics,Laptop,241.54,14,Neutral,0,27
438,Male,34,Winter,Clothing,Jeans,42.87,52,Negative,0,19
439,Female,28,Winter,Electronics,Smartphone,455.65,28,Negative,0,41
440,Female,34,Spring,Clothing,Sneakers,22.98,43,Neutral,0,19
441,Female,65,Spring,Electronics,Smartphone,164.01,17,Negative,0,42
442,Female,29,Summer,Clothing,T-Shirt,146.43,41,Neutral,0,20
443,Female,43,Autumn,Home,Lamp,243.15,53,Positive,0,21
444,Female,42,Summer,Electronics,Smartwatch,387.24,20,Negative,0,25
445,Female,42,Autumn,Electronics,Tablet,329.87,42,Negative,0,36
446,Male,44,Autumn,Home,Microwave,42.14,33,Negative,0,15
447,Female,47,Spring,Electronics,Laptop,468.11,43,Negative,0,28
448,Female,51,Spring,Electronics,Smartwatch,299.37,35,Negative,0,26
449,Male,32,Autumn,Electronics,Headphones,733.1,11,Neutral,0,38
450,Female,49,Autumn,Electronics,Headphones,774.84,6,Positive,0,39
451,Female,39,Summer,Electronics,Smartwatch,345.36,19,Negative,0,27
452,Female,35,Spring,Electronics,Laptop,1502.41,16,Negative,0,29
453,Female,37,Winter,Electronics,Headphones,52.76,26,Neutral,0,40
454,Male,18,Autumn,Electronics,Smartwatch,340.06,36,Positive,0,28
455,Female,42,Summer,Electronics,Smartwatch,652.69,21,Positive,0,29
456,Male,31,Spring,Electronics,Smartwatch,410.24,28,Negative,0,30
457,Female,37,Spring,Electronics,Headphones,180.54,49,Negative,0,41
458,Male,33,Summer,Sports,Water Bottle,163.16,29,Negative,0,22
459,Female,42,Autumn,Sports,Water Bottle,53.78,28,Positive,0,23
460,Female,29,Autumn,Electronics,Tablet,872.82,11,Neutral,0,37
461,Female,47,Summer,Home,Vacuum Cleaner,261.78,10,Positive,0,18
462,Female,36,Spring,Home,Vacuum Cleaner,238.37,14,Positive,0,19
463,Male,49,Spring,Electronics,Smartwatch,408.24,2,Negative,0,31
464,Male,28,Summer,Electronics,Smartwatch,808.89,12,Negative,0,32
465,Female,53,Summer,Clothing,T-Shirt,97.8,24,Negative,0,21
466,Male,28,Summer,Electronics,Headphones,286.67,53,Negative,0,42
467,Female,18,Autumn,Electronics,Headphones,354.52,0,Negative,0,43
468,Male,40,Spring,Clothing,Sweater,147.14,17,Positive,0,24
469,Male,22,Summer,Clothing,Sneakers,81.26,36,Negative,0,20
470,Male,37,Autumn,Electronics,Smartphone,286.99,17,Negative,0,43
471,Male,19,Summer,Home,Vacuum Cleaner,24.06,38,Negative,0,20
472,Male,42,Autumn,Sports,Tennis Racket,70.23,24,Negative,0,17
473,Female,57,Autumn,Sports,Running Shoes,76.63,9,Negative,0,12
474,Female,18,Spring,Home,Vacuum Cleaner,255.11,15,Positive,0,21
475,Female,34,Spring,Electronics,Tablet,185.53,29,Neutral,0,38
476,Female,32,Summer,Electronics,Headphones,1114.32,12,Negative,0,44
477,Female,19,Autumn,Electronics,Laptop,1705.37,17,Negative,0,30
478,Female,34,Autumn,Electronics,Laptop,563.66,16,Negative,0,31
479,Female,39,Summer,Home,Lamp,107.92,32,Negative,0,22
480,Female,41,Spring,Clothing,T-Shirt,99.67,32,Negative,0,22
481,Female,42,Winter,Sports,Tennis Racket,123.3,45,Negative,0,18
482,Male,37,Spring,Home,Blender,288.84,36,Neutral,0,13
483,Male,33,Autumn,Electronics,Smartwatch,362.68,47,Negative,0,33
484,Male,26,Spring,Home,Coffee Maker,222.81,52,Negative,0,14
485,Female,34,Summer,Home,Microwave,91.09,4,Positive,0,16
486,Female,36,Spring,Clothing,Jeans,135.1,15,Negative,0,20
487,Male,45,Summer,Electronics,Smartwatch,215.06,15,Positive,0,34
488,Female,29,Summer,Electronics,Laptop,969.82,1,Negative,0,32
489,Male,29,Summer,Clothing,T-Shirt,107.81,0,Neutral,0,23
490,Male,18,Winter,Clothing,Sweater,134.95,36,Neutral,0,25
491,Female,44,Summer,Clothing,T-Shirt,,31,Neutral,0,24
492,Female,23,Autumn,Home,Vacuum Cleaner,46.5,24,Negative,0,22
493,Female,34,Spring,Electronics,Headphones,1018.83,4,Positive,0,45
494,Female,53,Winter,Clothing,Sneakers,104.01,38,Positive,0,21
495,Female,32,Autumn,Clothing,Jacket,96.81,25,Neutral,0,26
496,Male,37,Winter,Clothing,T-Shirt,123.19,0,Neutral,0,25
497,Female,32,Autumn,Electronics,Headphones,939.06,7,Negative,0,46
498,Male,22,Autumn,Home,Microwave,271.3,21,Positive,0,17
499,Male,56,Autumn,Electronics,Tablet,874.17,13,Negative,0,39
500,Male,28,Spring,Home,Lamp,246.57,34,Negative,0,23
501,Male,51,Summer,Electronics,Smartwatch,501.79,15,Negative,0,35
502,Female,35,Winter,Clothing,Jeans,42.15,15,Negative,0,21
503,Male,43,Autumn,Electronics,Laptop,166.55,31,Positive,0,33
504,Female,45,Winter,Clothing,Sneakers,107.6,35,Neutral,0,22
505,Male,47,Autumn,Sports,Tennis Racket,147.56,17,Positive,0,19
506,Male,50,Summer,Electronics,Smartphone,170.16,28,Negative,0,44
507,Female,59,Summer,Electronics,Smartphone,60.33,15,Negative,0,
508,Male,55,Winter,Clothing,T-Shirt,129.05,28,Negative,0,
509,Female,27,Summer,Electronics,Headphones,1185.3,8,Negative,0,
510,Male,31,Spring,Sports,Dumbbells,136.7,31,Negative,0,
511,Female,41,Winter,Home,Lamp,264.3,16,Positive,0,
512,Female,34,Autumn,Sports,Water Bottle,33.52,57,Negative,0,
513,Male,55,Spring,Sports,Yoga Mat,130.46,32,Positive,0,
514,Male,35,Winter,Home,Lamp,230.2,27,Negative,0,25
515,Female,42,Winter,Electronics,Smartwatch,887.6,5,Neutral,0,36
516,Female,31,Winter,Electronics,Smartphone,80.31,0,Negative,0,46
517,Female,39,Winter,Clothing,Sweater,137.64,35,Negative,0,26
518,Male,29,Winter,Clothing,Sneakers,112.34,49,Negative,0,23
519,Female,20,Autumn,Electronics,Laptop,189.47,3,Positive,0,34
520,Male,37,Spring,Clothing,Sneakers,130.99,41,Positive,0,24
521,Female,55,Summer,Electronics,Headphones,1177.18,8,Negative,0,48
522,Female,47,Winter,Electronics,Smartwatch,687.06,10,Negative,0,37
523,Female,32,Winter,Clothing,Sweater,90.27,38,Negative,0,27
524,Male,42,Winter,Electronics,Smartwatch,565.56,2,Negative,0,38
525,Female,52,Spring,Sports,Tennis Racket,131.49,46,Negative,0,20
526,Male,27,Winter,Home,Coffee Maker,122.19,31,,0,15
527,Male,40,Winter,Clothing,Sneakers,136.35,29,,0,25
528,Male,28,Autumn,Clothing,Sneakers,56.9,15,,0,26
529,Male,34,Summer,Sports,Yoga Mat,185.35,43,,0,16
530,Male,41,Winter,Clothing,Sweater,99.82,19,,0,28
531,Female,44,Autumn,Home,Blender,288,0,Negative,0,14
532,Female,48,Autumn,Electronics,Headphones,595.39,1,Negative,0,49
533,Female,30,Winter,Electronics,Smartphone,54.57,8,Positive,0,47
534,Female,19,Summer,,Tablet,496.66,42,Positive,0,40
535,Female,29,Summer,,Tablet,1029.34,12,Neutral,0,41
536,Male,34,,,Headphones,178.1,32,Positive,0,50
537,Female,35,,Electronics,Tablet,663.75,4,Negative,0,42
538,Female,46,,Electronics,Laptop,1241.52,8,Neutral,0,35
539,Female,18,,Clothing,Jeans,98.97,19,Positive,0,22
540,Female,53,Spring,Sports,Tennis Racket,124.49,38,Negative,0,21
541,Female,30,Spring,Clothing,T-Shirt,127.04,20,Positive,0,27
542,Female,31,Winter,Home,Vacuum Cleaner,179.34,56,Neutral,0,23
543,Female,39,Winter,Electronics,Tablet,590.53,12,Negative,0,43
544,Female,47,Spring,Home,Coffee Maker,107.27,29,Negative,0,16
545,Female,31,Spring,Home,Blender,216.93,22,Positive,0,15
546,Female,34,Winter,Electronics,Smartwatch,776.96,10,Negative,0,39
547,Female,43,Winter,Sports,Tennis Racket,140.31,26,Negative,0,22
548,Female,43,Autumn,Home,Lamp,106.38,24,Negative,0,26
549,Female,35,Summer,Electronics,Smartphone,241.99,0,Positive,0,48
550,Male,45,Summer,Electronics,Tablet,1102.22,12,Positive,0,44
551,Female,46,Winter,Clothing,Sweater,18.91,0,Negative,0,29
552,Male,60,Autumn,Electronics,Headphones,605.42,9,Positive,0,51
553,Female,48,Summer,Electronics,Headphones,1067.06,5,Negative,0,52
554,Female,42,Winter,Electronics,Smartwatch,462.52,9,Negative,0,40
555,Female,27,Summer,,Vacuum Cleaner,272.58,54,Negative,0,24
556,Female,32,Winter,,Tablet,1049.84,11,Negative,0,45
557,Male,45,Winter,,Sneakers,,32,Neutral,0,27
558,Male,36,Autumn,,Headphones,665.84,12,Negative,0,53
559,Male,63,Autumn,Clothing,Sweater,85.21,24,Negative,0,30
560,Female,37,Winter,Clothing,Jeans,121.56,41,Negative,0,23
561,Male,48,Spring,Sports,Water Bottle,73.19,43,Negative,0,25
562,Female,42,Spring,Sports,Tennis Racket,52.37,8,Negative,0,23
563,Male,54,Summer,Clothing,Sneakers,130.83,8,Negative,0,28
564,Male,38,Summer,Home,Blender,140.41,14,Negative,0,16
565,Male,34,Summer,Home,Lamp,196.67,30,Neutral,0,27
566,Female,38,Winter,Sports,Running Shoes,27.15,31,Negative,0,13
567,Female,54,Summer,Electronics,Tablet,298.17,32,Positive,0,46
568,Male,32,Summer,Home,Coffee Maker,74.74,39,Negative,0,17
569,Female,49,Autumn,Home,Vacuum Cleaner,101.23,7,Positive,0,25
570,Male,42,Autumn,Electronics,Laptop,910.28,14,Positive,0,36
571,Female,31,Winter,Electronics,Smartphone,64.25,46,Negative,0,49
572,Male,33,Summer,Sports,Water Bottle,28.03,27,Neutral,0,26
573,Female,32,Autumn,Electronics,Headphones,734.99,10,Positive,0,54
574,Female,21,Summer,Home,Lamp,95.99,3,Negative,0,28
575,Female,54,Winter,Electronics,Tablet,1059.18,6,Positive,0,47
576,Male,23,Summer,Home,Microwave,287.3,0,Positive,0,18
577,Male,27,Winter,Clothing,T-Shirt,92.35,5,Positive,0,28
578,Female,54,Winter,Home,Vacuum Cleaner,73.35,40,Negative,0,26
579,Female,26,Summer,Electronics,Headphones,558.64,21,Positive,0,55
580,Female,46,Spring,Electronics,Laptop,1772.29,8,Negative,0,37
581,Male,18,Summer,Home,Coffee Maker,150.79,59,Neutral,0,18
582,Female,18,Winter,Home,Coffee Maker,209.96,0,Positive,0,19
583,Male,47,Winter,Electronics,Laptop,1302.06,22,Positive,0,38
584,Female,51,Autumn,Electronics,Smartphone,297.13,33,Neutral,0,50
585,Male,42,Summer,Home,Coffee Maker,122.99,38,Negative,0,20
586,Female,44,Summer,Electronics,Smartwatch,458.93,29,Negative,0,41
587,Male,36,Autumn,Electronics,Headphones,1102.92,10,Negative,0,56
588,Male,25,Summer,Electronics,Smartphone,346.62,21,Negative,0,51
589,Female,18,Winter,Sports,Water Bottle,44.27,24,Positive,0,27
590,Female,23,Spring,Home,Coffee Maker,72.06,8,Negative,0,21
591,Male,37,Autumn,Sports,Tennis Racket,74.03,46,Negative,0,24
592,Female,46,Winter,Clothing,Sweater,38.37,1,Positive,0,31
593,Male,23,Spring,Electronics,Smartphone,102.65,39,Negative,0,52
594,Female,23,Spring,Electronics,Headphones,434.14,22,Neutral,0,57
595,Male,41,Spring,Clothing,T-Shirt,58.19,10,Neutral,0,29
596,Male,36,Spring,Clothing,Jacket,60.07,5,Neutral,0,27
597,Male,27,Autumn,Clothing,Sweater,70.36,30,Positive,0,32
598,Female,18,Summer,Electronics,Smartwatch,360.67,32,Negative,0,42
599,Female,34,Spring,Sports,Running Shoes,199.28,33,Negative,0,14
600,Male,37,Summer,Home,Blender,230.44,45,Negative,0,17
601,Male,36,Autumn,Sports,Yoga Mat,30.84,19,Negative,0,17
602,Male,36,Autumn,Home,Microwave,132.58,33,Neutral,0,19
603,Male,35,Summer,Sports,Running Shoes,118,26,Positive,0,15
604,Female,26,Summer,Home,Microwave,119.3,15,Positive,0,20
605,Female,18,Winter,Clothing,Jeans,88.09,51,Negative,0,24
606,Male,20,Winter,Home,Vacuum Cleaner,285.11,15,Negative,0,27
607,Female,26,Summer,Electronics,Smartwatch,129.95,38,Neutral,0,43
608,Female,31,Winter,Clothing,T-Shirt,124.73,44,Negative,0,30
609,Female,26,Summer,Sports,Yoga Mat,149.04,29,Negative,0,18
610,Female,24,Autumn,Clothing,Jacket,23.9,57,Positive,0,28
611,Female,20,Autumn,Home,Blender,252.72,30,Negative,0,18
612,Female,42,Spring,Home,Lamp,74.64,31,Negative,0,29
613,Male,32,Winter,Clothing,Sweater,76.02,23,Negative,0,33
614,Female,35,Winter,Home,Coffee Maker,138.35,23,Negative,0,22
615,Female,46,Spring,Clothing,Jeans,49.68,58,Negative,0,25
616,Male,28,Spring,Sports,Tennis Racket,82.53,4,Negative,0,25
617,Male,33,Winter,Clothing,Sneakers,116.12,64,Positive,0,29
618,Male,25,Winter,Electronics,Headphones,972.74,18,Positive,0,58
619,Female,55,Spring,Sports,Yoga Mat,109.57,17,Neutral,0,19
620,Female,41,Winter,Clothing,Sneakers,86.6,49,Negative,0,30
621,Male,30,Spring,Electronics,Tablet,1176.96,9,Negative,0,48
622,Male,28,Spring,Electronics,Smartphone,886.09,5,Negative,0,53
623,Male,27,Summer,Clothing,Sweater,118.59,7,Negative,0,34
624,Male,35,Summer,Electronics,Laptop,530.91,6,Positive,0,39
625,Female,37,Autumn,Electronics,Smartwatch,953.86,2,Negative,0,44
626,Female,38,Spring,Clothing,Jacket,51.71,38,Negative,0,29
627,Female,18,Summer,Sports,Tennis Racket,177.96,31,Negative,0,26
628,Female,49,Winter,Clothing,Sneakers,115.18,7,Positive,0,31
629,Female,55,Autumn,Electronics,Laptop,1740.78,12,Negative,0,40
630,Female,26,Spring,Clothing,T-Shirt,35.67,24,Neutral,0,31
631,Male,41,Spring,Home,Lamp,225.25,26,Negative,0,30
632,Male,41,Spring,Clothing,Sweater,61.18,11,Negative,0,35
633,Female,37,Winter,Clothing,Sweater,134.06,4,Positive,0,36
634,Female,33,Winter,Clothing,Sweater,104.06,11,Negative,0,37
635,Female,26,Winter,Clothing,Jeans,52.03,44,Positive,0,26
636,Male,48,Summer,Electronics,Headphones,94.25,34,Positive,0,59
637,Male,21,Spring,Electronics,Smartphone,992.75,8,Negative,0,54
638,Male,49,Summer,Home,Vacuum Cleaner,99.33,27,Positive,0,28
639,Female,62,Autumn,Clothing,Jacket,81.98,31,Negative,0,30
640,Female,37,Summer,Home,Blender,281.69,20,Positive,0,19
641,Female,36,Spring,Sports,Running Shoes,198.13,23,Negative,0,16
642,Female,43,Summer,Sports,Water Bottle,61.23,39,Positive,0,28
643,Male,25,Summer,Electronics,Laptop,1717.9,3,Positive,0,41
644,Female,18,Autumn,Clothing,Jeans,51.73,33,Negative,0,27
645,Female,21,Autumn,Electronics,Tablet,1044.21,0,Positive,0,49
646,Female,39,Autumn,Sports,Dumbbells,159.66,62,Negative,0,15
647,Male,34,Summer,Electronics,Smartwatch,943.42,14,Negative,0,45
648,Female,35,Spring,Electronics,Tablet,89.44,24,Negative,0,50
649,Female,46,Autumn,Electronics,Headphones,926.48,9,Neutral,0,60
650,Male,38,Autumn,Electronics,Tablet,658.46,12,Neutral,0,51
651,Female,26,Winter,Home,Vacuum Cleaner,176.82,40,Negative,0,29
652,Female,32,Spring,Sports,Dumbbells,122.71,14,Negative,0,16
653,Female,41,Autumn,Electronics,Laptop,1727.51,6,Negative,0,42
654,Male,35,Winter,Clothing,Jacket,73.69,25,Negative,0,31
655,Male,48,Winter,Clothing,Jacket,83.56,32,Negative,0,32
656,Female,34,Spring,Electronics,Laptop,268.97,37,Positive,0,43
657,Female,51,Spring,Sports,Yoga Mat,196.7,33,Negative,0,20
658,Female,35,Winter,Electronics,Smartphone,1119.17,3,Positive,0,55
659,Male,22,Summer,Electronics,Tablet,51.36,20,Negative,0,52
660,Female,27,Spring,Electronics,Smartwatch,386.07,22,Positive,0,46
661,Female,35,Autumn,Electronics,Smartphone,324.99,33,Neutral,0,56
662,Male,34,Summer,Clothing,Jeans,120.03,32,Negative,0,28
663,Female,35,Spring,Electronics,Laptop,1799.89,0,Negative,0,44
664,Female,23,Winter,Home,Vacuum Cleaner,22.72,23,Positive,0,30
665,Female,20,Autumn,Electronics,Smartwatch,452.28,34,Negative,0,47
666,Male,53,Summer,Electronics,Smartphone,244.5,43,Negative,0,57
667,Male,32,Summer,Electronics,Tablet,178.94,47,Negative,0,53
668,Male,36,Spring,Electronics,Headphones,135.41,20,Neutral,0,61
669,Female,27,Spring,Home,Coffee Maker,108.87,20,Negative,0,23
670,Male,30,Autumn,Sports,Tennis Racket,97.48,28,Neutral,0,27
671,Male,36,Spring,Electronics,Headphones,922.21,10,Negative,0,62
672,Female,40,Winter,Electronics,Smartphone,1192.55,16,Negative,0,58
673,Female,46,Winter,Home,Vacuum Cleaner,57.59,3,Negative,0,31
674,Male,18,Winter,Sports,Water Bottle,38.96,39,Negative,0,29
675,Male,18,Autumn,Sports,Tennis Racket,64.98,22,Positive,0,28
676,Female,20,Autumn,Electronics,Tablet,878.77,1,Negative,0,54
677,Female,41,Summer,Sports,Water Bottle,56.02,36,Positive,0,30
678,Female,28,Summer,Clothing,T-Shirt,110.42,0,Positive,0,32
679,Male,28,Spring,Electronics,Smartphone,801.71,12,Negative,0,59
680,Female,18,Spring,Electronics,Smartwatch,819.42,11,Positive,0,48
681,Male,34,Summer,Clothing,T-Shirt,76.6,34,Positive,0,33
682,Female,36,Summer,Electronics,Smartphone,197.55,10,Negative,0,60
683,Female,49,Summer,Clothing,Sneakers,135.49,23,Positive,0,32
684,Female,34,Spring,Sports,Yoga Mat,119.37,11,Negative,0,21
685,Female,29,Spring,Electronics,Smartwatch,688.48,6,Negative,0,49
686,Female,32,Winter,Electronics,Smartwatch,678.45,19,Negative,0,50
687,Female,18,Autumn,Home,Lamp,134.64,1,Negative,0,31
688,Female,52,Summer,Electronics,Smartphone,515.55,9,Negative,0,61
689,Male,26,Spring,Clothing,T-Shirt,68.35,41,Negative,0,34
690,Male,27,Summer,Clothing,Jeans,23.2,52,Neutral,0,29
691,Male,43,Spring,Sports,Dumbbells,81.29,18,Negative,0,17
692,Male,60,Autumn,Clothing,T-Shirt,142.25,16,Negative,0,35
693,Female,43,Autumn,Electronics,Tablet,509.84,11,Negative,0,55
694,Male,50,Summer,Home,Coffee Maker,285.13,48,Positive,0,24
695,Male,35,Winter,Electronics,Tablet,693.16,6,Neutral,0,56
696,Female,40,Spring,Home,Lamp,171.91,15,Negative,0,32
697,Female,59,Autumn,Clothing,Sneakers,145.79,27,Negative,0,33
698,Female,30,Autumn,Clothing,Sneakers,124.65,28,Neutral,0,34
699,Female,18,Winter,Clothing,Sneakers,16.25,10,Positive,0,35
700,Male,49,Autumn,Home,Blender,253.71,15,Negative,0,20
701,Male,22,Autumn,Sports,Running Shoes,65.42,33,Negative,0,17
702,Female,49,Spring,Home,Blender,51.68,36,Positive,0,21
703,Male,46,Winter,Home,Blender,234.88,14,Neutral,0,22
704,Male,18,Spring,Sports,Dumbbells,175.03,48,Negative,0,18
705,Female,31,Autumn,Electronics,Laptop,1199.99,9,Negative,0,45
706,Female,50,Winter,Home,Blender,28.53,33,Negative,0,23
707,Male,40,Summer,Electronics,Smartwatch,845.07,21,Negative,0,51
708,Male,27,Autumn,Electronics,Tablet,601.74,15,Negative,0,57
709,Male,35,Autumn,Electronics,Smartphone,931.83,11,Negative,0,62
710,Male,53,Winter,Clothing,Jacket,93.71,33,Neutral,0,33
711,Male,41,Summer,Clothing,Sneakers,92.32,41,Negative,0,36
712,Male,30,Winter,Electronics,Tablet,637.73,6,Negative,0,58
713,Male,22,Summer,Home,Blender,161.69,0,Negative,0,24
714,Male,59,Winter,Home,Vacuum Cleaner,295.9,8,Positive,0,32
715,Male,32,Autumn,Sports,Dumbbells,115.09,21,Positive,0,19
716,Female,38,Autumn,Electronics,Smartphone,255.14,37,Negative,0,63
717,Female,45,Winter,Clothing,Sneakers,80.9,16,Positive,0,37
718,Female,32,Winter,Clothing,Jeans,47.92,29,Negative,0,30
719,Male,32,Autumn,Sports,Dumbbells,38.46,49,Neutral,0,20
720,Male,40,Spring,Electronics,Smartphone,221.31,36,Positive,0,64
721,Male,42,Autumn,Electronics,Tablet,341.53,43,Positive,0,59
722,Male,37,Summer,Home,Microwave,45.92,6,Positive,0,21
723,Female,39,Winter,Home,Lamp,229.04,15,Negative,0,33
724,Male,28,Autumn,Electronics,Smartwatch,298.42,34,Negative,0,52
725,Male,49,Winter,Electronics,Smartwatch,497.49,25,Neutral,0,53
726,Female,38,Autumn,Sports,Yoga Mat,36.74,51,Negative,0,22
727,Female,37,Spring,Home,Microwave,100.15,64,Positive,0,22
728,Female,41,Winter,Home,Coffee Maker,106.97,0,Negative,0,25
729,Male,44,Winter,Home,Vacuum Cleaner,37.56,31,Negative,0,33
730,Male,50,Summer,Electronics,Smartphone,225.74,35,Neutral,0,65
731,Male,33,Winter,Clothing,Jacket,111.82,7,Negative,0,34
732,Female,32,Spring,Sports,Yoga Mat,79.14,12,Positive,0,23
733,Female,28,Summer,Clothing,Jeans,118.23,34,Negative,0,31
734,Female,55,Spring,Sports,Dumbbells,132.78,31,Positive,0,21
